Window 1,Window 2,Window 3,Window 4,Heat Control 1,Heat Control 2,Heat Control 3,Heat Control 4,Door 1,Door 2,Door 3,Temperature Outside,Temperature Bed
0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,15.662413164371923,19.48145121880444
1.0,1.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,1.0,-1.4033653341323018,13.40921218502702
0.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,11.888110587831893,18.756309954704147
0.0,0.0,1.0,1.0,4.0,3.0,4.0,0.0,0.0,1.0,0.0,9.114180628483231,20.85254258848653
0.0,0.0,1.0,0.0,3.0,5.0,3.0,3.0,1.0,1.0,0.0,21.00480899893912,23.2392544195131
0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,1.0,1.0,1.0,0.517972425754941,15.29558901433864
1.0,0.0,1.0,1.0,1.0,4.0,2.0,5.0,0.0,1.0,0.0,21.728232712819132,23.628671477033475
0.0,1.0,0.0,1.0,2.0,5.0,2.0,3.0,1.0,0.0,1.0,1.0662185902419985,12.150297381128471
1.0,1.0,0.0,0.0,0.0,3.0,5.0,5.0,1.0,1.0,1.0,-1.5274975307932994,18.151180010543705
1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,9.28223876408906,14.83243015329851
0.0,1.0,1.0,1.0,5.0,3.0,2.0,2.0,0.0,0.0,1.0,14.315380683510462,22.35941918298274
1.0,1.0,0.0,1.0,4.0,5.0,0.0,1.0,1.0,1.0,1.0,7.678308539626679,14.08069742352929
0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,11.093272821025053,17.455934806413197
0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,0.5861951349953811,14.179530538151894
0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,15.87393269271903,17.83745144656163
1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,-2.556676125404353,11.156514592780217
0.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,0.0,0.0,1.0,10.239476617919339,22.3826774879465
1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.2548147510866725,14.669274314275548
1.0,1.0,0.0,0.0,2.0,5.0,2.0,2.0,0.0,0.0,1.0,16.052100397438746,24.112949304978837
1.0,1.0,1.0,0.0,0.0,3.0,0.0,4.0,1.0,1.0,0.0,-1.082896778658589,7.042274276458014
1.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,0.0,1.0,1.0,3.323101119072547,14.298553896772866
1.0,1.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,16.803815097966908,19.810981225882657
0.0,0.0,0.0,0.0,5.0,4.0,3.0,3.0,0.0,1.0,0.0,1.9834059915557987,18.923612471513906
0.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,0.0,1.0,0.0,-2.628283087253219,11.345222123366135
1.0,1.0,1.0,1.0,0.0,2.0,4.0,4.0,1.0,1.0,0.0,13.074124353974796,16.13544562199012
1.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,4.165193103943567,18.334154279218527
1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,7.9070473297694015,16.927257541748023
1.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,7.174976863991986,15.289590585240564
0.0,1.0,0.0,0.0,2.0,5.0,5.0,5.0,1.0,1.0,0.0,-0.12082917590323383,12.606806750768616
1.0,1.0,0.0,0.0,5.0,3.0,5.0,5.0,0.0,1.0,0.0,-4.742001739843586,8.966523620166159
1.0,1.0,0.0,1.0,4.0,0.0,1.0,5.0,0.0,1.0,0.0,8.744403592773239,15.639412484312722
0.0,0.0,0.0,1.0,3.0,2.0,5.0,1.0,0.0,1.0,0.0,17.13718022388195,23.183271176096078
1.0,1.0,0.0,1.0,5.0,2.0,3.0,3.0,0.0,1.0,1.0,20.227131269573814,22.94342730847949
1.0,1.0,0.0,1.0,3.0,4.0,5.0,5.0,1.0,0.0,0.0,0.419938319576711,11.195046013716048
1.0,1.0,1.0,0.0,0.0,5.0,4.0,4.0,0.0,0.0,1.0,0.7152717385619205,14.479592032052127
0.0,1.0,0.0,1.0,4.0,4.0,3.0,2.0,0.0,0.0,0.0,10.072321981206162,19.119113156516843
1.0,1.0,0.0,1.0,3.0,2.0,0.0,4.0,0.0,1.0,0.0,8.668107580868075,15.876148553759917
1.0,1.0,0.0,0.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,20.650743856246635,22.03919502149023
0.0,0.0,1.0,1.0,0.0,5.0,5.0,5.0,0.0,1.0,1.0,18.119868260083305,20.072383821186754
0.0,0.0,1.0,0.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,14.077515802882395,19.418235266676
1.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,1.6612579020617089,9.728627305278398
0.0,1.0,1.0,0.0,5.0,4.0,1.0,5.0,1.0,0.0,0.0,14.91367802873351,67.29178658474757
0.0,1.0,0.0,1.0,2.0,4.0,5.0,4.0,0.0,0.0,0.0,5.0271839416353785,20.569480370799837
0.0,0.0,1.0,0.0,5.0,3.0,4.0,4.0,1.0,1.0,1.0,1.9680778362087405,13.41643322942047
0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.860111733792829,10.734856439495779
1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,17.918616492806436,20.25069522395976
0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,14.838219078729324,20.8602554530389
1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,15.484702428196634,71.2941515586771
1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,0.0,1.0,19.97443162397688,21.954217072670655
0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,1.0,0.7716099521660293,9.53139258663682
0.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,0.0,1.0,0.0,0.1532249620614996,13.82301026945531
0.0,0.0,1.0,0.0,3.0,0.0,5.0,4.0,1.0,1.0,1.0,8.605379621612036,16.64369368008745
0.0,0.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,1.0,1.0,4.840322257711277,19.339470014896364
0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,21.382117332551164,24.086553340536643
1.0,1.0,0.0,1.0,2.0,5.0,1.0,4.0,1.0,1.0,0.0,2.0408505351962214,10.837734955574836
1.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,0.0,1.0,8.731508184065222,14.017244981599676
0.0,0.0,0.0,0.0,1.0,5.0,4.0,4.0,0.0,0.0,1.0,4.304448557794208,25.02349357972558
0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,10.43875728138755,17.182863581163094
1.0,1.0,0.0,0.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,-0.06192317348169851,18.75306621903675
0.0,0.0,0.0,0.0,2.0,1.0,5.0,5.0,0.0,1.0,1.0,17.708644031447463,25.013537755087025
1.0,1.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,7.133456423333936,16.64136487735671
0.0,1.0,1.0,0.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,10.356415337109615,17.78863324238257
0.0,0.0,0.0,1.0,5.0,1.0,5.0,2.0,1.0,0.0,0.0,18.1343624247748,20.48850240817038
1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,0.0,5.70874644583461,13.582133587613418
1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,-3.8240682591170865,8.404748285149928
1.0,1.0,0.0,0.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.5716810355994424,11.624200089938412
1.0,1.0,1.0,1.0,5.0,4.0,3.0,3.0,0.0,1.0,1.0,14.577693399757674,19.694143252735
1.0,0.0,0.0,1.0,2.0,4.0,5.0,0.0,1.0,0.0,0.0,15.711622012492324,20.282323329293188
1.0,1.0,0.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,5.5880483591813395,16.467117272556774
0.0,0.0,0.0,1.0,4.0,5.0,4.0,5.0,1.0,1.0,0.0,3.4485325357799734,13.177914749422207
0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,14.22897381863936,16.940681115030184
1.0,1.0,1.0,0.0,0.0,4.0,5.0,5.0,1.0,1.0,0.0,12.614246095056497,15.69401162027895
0.0,0.0,1.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,15.886949106208064,21.251740300486517
0.0,0.0,0.0,1.0,4.0,1.0,4.0,4.0,0.0,0.0,1.0,-1.7168996321582695,17.68086154988044
0.0,0.0,1.0,0.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,16.978546614551693,27.95937539998511
0.0,0.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,0.0,5.535430455799196,13.798953648794708
1.0,1.0,0.0,1.0,1.0,4.0,4.0,5.0,1.0,0.0,0.0,17.340156271924368,20.43777017734154
1.0,0.0,1.0,1.0,2.0,5.0,3.0,3.0,0.0,0.0,1.0,6.634191954895195,63.8118307586568
1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,12.605243027796316,16.096254539074454
0.0,0.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,3.330846728264099,11.21143801412081
1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,11.537213566332433,16.911436218806575
1.0,0.0,1.0,1.0,4.0,5.0,3.0,4.0,1.0,0.0,0.0,3.3665941729723805,13.892531057307476
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,18.66896773160455,20.9132829211655
0.0,0.0,1.0,0.0,3.0,4.0,4.0,4.0,1.0,1.0,0.0,10.088253995871545,17.479510609357558
1.0,0.0,1.0,0.0,4.0,3.0,5.0,4.0,1.0,0.0,0.0,20.221850582819584,23.922059408382886
1.0,1.0,0.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0,0.0,3.938406315882716,16.11506944210481
0.0,0.0,1.0,1.0,5.0,4.0,3.0,3.0,1.0,0.0,1.0,19.16877005183795,21.45947050398486
0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,9.157637220498524,17.021612935399986
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.273240145984047,21.273240145984065
0.0,0.0,1.0,0.0,5.0,5.0,3.0,4.0,1.0,1.0,0.0,6.734270867582566,15.531361301735245
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.4408718245749217,16.479809047543416
0.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,3.350247079022566,14.218706027824535
1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,0.0,1.0,8.319603232030587,16.686497455841224
1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6892995679515597,16.67208993293426
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.917238377593625,61.109934066092976
0.0,0.0,0.0,1.0,5.0,4.0,4.0,3.0,1.0,0.0,0.0,12.530904489796612,63.63037012136762
0.0,0.0,1.0,0.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,21.432183403579746,23.33643973789109
0.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,1.0,2.233698158552186,18.456204444845834
0.0,1.0,0.0,0.0,5.0,0.0,5.0,5.0,1.0,0.0,0.0,4.082986971199551,21.945247452982052
1.0,0.0,1.0,0.0,5.0,4.0,5.0,5.0,0.0,1.0,0.0,-0.8038947419143803,11.14664906689427
1.0,0.0,0.0,0.0,5.0,1.0,3.0,5.0,0.0,1.0,1.0,15.231501601374937,19.464703641984997
1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,16.63088841603275,19.73200524231416
0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,4.926445262505059,14.738946631728485
1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,0.0,0.0,0.0,12.392566668930279,21.374294601950748
1.0,0.0,1.0,0.0,4.0,5.0,4.0,4.0,0.0,0.0,1.0,10.556853611444769,20.537297082455922
0.0,0.0,0.0,0.0,5.0,5.0,4.0,4.0,1.0,0.0,1.0,11.510987392916824,21.004864663332153
1.0,1.0,1.0,0.0,3.0,5.0,2.0,2.0,0.0,1.0,0.0,9.949643453920531,16.168489260222984
1.0,1.0,0.0,1.0,3.0,4.0,4.0,4.0,1.0,0.0,0.0,1.5557333904725095,12.714974244304004
1.0,1.0,0.0,1.0,4.0,1.0,3.0,3.0,1.0,0.0,1.0,6.708533511382214,15.077815028451045
0.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,0.0,1.0,14.850797698540795,19.565397224906494
0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,10.523957719827493,20.184102075601036
1.0,0.0,1.0,0.0,3.0,5.0,0.0,2.0,1.0,0.0,0.0,8.688484572186802,16.496309162445534
0.0,0.0,1.0,0.0,4.0,1.0,5.0,5.0,1.0,1.0,0.0,-3.0955781428032214,10.639699552532319
1.0,1.0,1.0,0.0,5.0,4.0,5.0,5.0,1.0,0.0,1.0,15.208368958093871,22.674645294637926
1.0,1.0,0.0,1.0,1.0,5.0,5.0,5.0,0.0,1.0,0.0,15.93980446808181,19.621354429962533
1.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,8.217937700279128,57.78094006957614
0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,6.098872215190109,18.406108681760703
1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,4.811218821103207,12.921586049512102
0.0,0.0,0.0,0.0,4.0,0.0,4.0,5.0,1.0,0.0,1.0,6.4947571395873105,18.336169726980824
0.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,0.0,0.0,1.0,13.409990417484735,22.717554165063483
0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,19.130772217222273,23.018010207943295
0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,21.159914692724165,27.08939251076045
1.0,1.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,0.0,1.0,3.595265665382435,15.021281157433705
0.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,20.52940475817679,22.753667834038865
1.0,1.0,0.0,1.0,2.0,0.0,4.0,4.0,1.0,0.0,1.0,-4.319764758451264,8.783748658987413
1.0,1.0,1.0,1.0,2.0,5.0,1.0,4.0,1.0,0.0,0.0,20.503766868923083,22.177459421504853
0.0,1.0,0.0,1.0,3.0,2.0,4.0,4.0,1.0,0.0,1.0,-1.70809942797327,10.420134940588529
1.0,1.0,1.0,0.0,3.0,5.0,1.0,5.0,1.0,1.0,1.0,9.677049589437221,14.961691638697852
0.0,0.0,1.0,1.0,4.0,5.0,4.0,4.0,1.0,1.0,1.0,-1.846154308158754,10.223291380500402
1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,20.409301211918073,22.089002759378047
1.0,1.0,0.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,0.0,15.78471130980213,19.548385405888
1.0,1.0,0.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,1.0,-1.5476456148132431,7.310839095179413
1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,-1.2833449688125342,13.99205928470761
1.0,1.0,0.0,1.0,5.0,4.0,5.0,5.0,0.0,1.0,0.0,17.356533742553594,20.491921687141684
1.0,1.0,1.0,1.0,0.0,5.0,3.0,4.0,1.0,0.0,0.0,10.788788022941635,15.174986777585413
0.0,1.0,1.0,0.0,5.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0689540633876549,12.751922341639535
1.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,1.0,0.0,0.0,20.735145869025693,22.481200977684157
1.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,6.432267401831728,13.555032312452012
1.0,1.0,0.0,0.0,5.0,3.0,3.0,2.0,1.0,0.0,1.0,3.752087298263726,14.883160453395735
1.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,8.165596384856421,14.74730442505696
0.0,0.0,0.0,1.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,17.903300597253494,20.37992804672896
1.0,1.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,1.0,1.0,17.180006438130025,69.99973551198579
1.0,1.0,1.0,1.0,5.0,2.0,5.0,5.0,1.0,1.0,1.0,18.437351849487516,21.19837705033153
0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,3.5946535861063253,12.962362640626925
0.0,0.0,1.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,1.0,1.022085924198743,13.244976887731541
1.0,1.0,0.0,0.0,3.0,5.0,3.0,2.0,1.0,0.0,1.0,12.059811744990451,13.064364448869608
1.0,1.0,1.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0,0.0,11.183198661566955,16.588402639055374
0.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,1.0,0.0,0.0,9.340480121317515,16.683241457174027
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,8.045165940419253,18.073583986666172
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,14.50444328178746,18.277693455259385
1.0,1.0,0.0,0.0,5.0,1.0,3.0,4.0,0.0,1.0,0.0,-3.339098038724883,9.270860940636792
0.0,0.0,0.0,1.0,2.0,3.0,4.0,4.0,0.0,1.0,1.0,6.55948887007103,15.936485206807452
1.0,1.0,0.0,1.0,4.0,2.0,3.0,3.0,0.0,1.0,1.0,-2.7108320700813584,10.965461559060625
0.0,0.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,0.0,0.0,7.440761396655731,14.918515864938293
1.0,1.0,0.0,0.0,2.0,4.0,0.0,4.0,1.0,0.0,1.0,10.66854447165746,18.11924966381294
0.0,1.0,1.0,0.0,3.0,4.0,1.0,5.0,1.0,1.0,1.0,-2.8367649297243327,10.68995564720317
0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,0.3131640503363391,17.57151369696242
0.0,1.0,0.0,0.0,3.0,5.0,0.0,4.0,1.0,1.0,1.0,16.984994157676667,21.831874479178396
1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,9.189928665888843,15.721510364375268
0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,19.82054563929202,22.17535578340772
1.0,0.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,0.0,1.0,21.474301388037333,23.324669402542806
1.0,0.0,1.0,1.0,1.0,4.0,3.0,1.0,0.0,1.0,0.0,19.485696263921426,26.03038459554704
1.0,0.0,1.0,0.0,5.0,5.0,0.0,2.0,0.0,1.0,1.0,3.7696528110141685,14.863602306918795
0.0,0.0,1.0,1.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,19.90804639227888,21.0616050492232
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,9.793151741956667,20.157179469619848
0.0,0.0,1.0,1.0,0.0,1.0,5.0,3.0,0.0,1.0,0.0,5.189029765022726,16.014336729288456
1.0,0.0,0.0,0.0,3.0,2.0,5.0,1.0,0.0,1.0,1.0,8.24760837149677,15.275750785377474
1.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,-1.4941334812434626,13.252411523615555
0.0,0.0,1.0,0.0,4.0,4.0,2.0,0.0,1.0,1.0,0.0,19.914623127841764,21.841579440919833
0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.688047802556156,17.418402911808162
1.0,1.0,0.0,1.0,4.0,5.0,3.0,4.0,1.0,1.0,0.0,3.093310983849241,12.076083151021571
0.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,-2.9601110272987956,19.260219307037218
1.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,20.752783775953294,21.573515119353157
1.0,0.0,0.0,0.0,2.0,4.0,5.0,2.0,0.0,0.0,1.0,7.376123426371839,20.7760047314628
0.0,0.0,1.0,0.0,1.0,4.0,5.0,3.0,0.0,1.0,0.0,9.794494711589131,22.886960480267838
1.0,1.0,1.0,0.0,5.0,2.0,4.0,2.0,1.0,0.0,0.0,2.193946406430345,56.659027455762185
0.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,14.34041835295708,18.506479885955393
0.0,0.0,1.0,1.0,3.0,1.0,4.0,4.0,1.0,0.0,0.0,13.9306377383292,18.84657335897602
0.0,0.0,1.0,1.0,3.0,5.0,3.0,3.0,0.0,0.0,1.0,-1.9391003866008427,69.77714079161328
1.0,1.0,0.0,1.0,4.0,4.0,4.0,2.0,1.0,0.0,0.0,8.258458745850428,15.302064882969379
1.0,1.0,0.0,1.0,5.0,4.0,2.0,2.0,1.0,0.0,0.0,4.395951965237812,13.044068420877888
0.0,0.0,1.0,1.0,3.0,5.0,4.0,0.0,0.0,1.0,1.0,11.992904953988855,19.225961453281826
1.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,0.0,1.0,0.0,7.2754086612689886,13.046104159918608
0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,21.241667141509545,24.266155964712404
0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,16.139791965748195,19.957536876943273
0.0,0.0,1.0,1.0,3.0,5.0,0.0,1.0,0.0,1.0,0.0,10.491752127374282,67.88148273030913
0.0,0.0,0.0,1.0,2.0,5.0,3.0,5.0,1.0,1.0,1.0,-4.189107992886875,9.154202767050261
0.0,0.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,5.200681885892724,14.241859629482914
0.0,1.0,0.0,0.0,5.0,5.0,2.0,5.0,0.0,1.0,0.0,14.967692575905915,19.615271154943027
0.0,0.0,0.0,1.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,11.29680059104031,17.573420220184317
1.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,13.280685313306456,20.36911433696486
0.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,0.0,1.0,1.0,7.786198137773047,16.67262555674165
0.0,1.0,0.0,0.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,4.531505350937486,15.181513812716725
0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0300072223011405,11.575129689084065
1.0,1.0,0.0,0.0,4.0,1.0,4.0,4.0,1.0,0.0,0.0,9.74409326857584,20.453630430700755
0.0,1.0,0.0,1.0,0.0,2.0,4.0,4.0,1.0,1.0,1.0,15.219700498030381,17.383347056725256
1.0,1.0,1.0,0.0,5.0,3.0,2.0,1.0,0.0,0.0,1.0,17.456995979849033,22.834679062722376
1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,18.96583017116402,20.784429692720494
1.0,1.0,0.0,0.0,5.0,5.0,3.0,3.0,0.0,1.0,0.0,16.9546219253823,20.22843414149064
1.0,1.0,1.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,17.732186684266562,74.57099775127223
1.0,1.0,0.0,1.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,20.907259768318582,22.395252769542346
0.0,0.0,1.0,0.0,2.0,1.0,4.0,4.0,0.0,1.0,1.0,6.754801322465607,16.323028401300505
1.0,1.0,0.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,5.079755074666245,13.22616032339942
0.0,0.0,0.0,1.0,1.0,5.0,3.0,3.0,0.0,0.0,1.0,11.537752289887436,20.85083770037272
0.0,0.0,1.0,0.0,5.0,5.0,4.0,4.0,1.0,0.0,1.0,0.7649348064595376,12.61402979069542
1.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,5.919849915328578,18.723267873112132
0.0,0.0,1.0,1.0,0.0,4.0,3.0,3.0,0.0,1.0,0.0,5.613991088743159,16.4003651526442
0.0,1.0,1.0,1.0,5.0,2.0,3.0,3.0,1.0,1.0,0.0,6.8727313389089435,13.766235250239918
1.0,1.0,0.0,0.0,2.0,3.0,3.0,3.0,1.0,0.0,0.0,13.113714605571996,22.8513568453516
0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,-3.314490343684289,8.571410500081196
1.0,0.0,1.0,1.0,5.0,4.0,3.0,3.0,0.0,1.0,1.0,-4.604975568402585,10.433073097269798
0.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,-4.251189155597491,12.357870802847454
0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,-1.7953294757773763,10.029380372384374
0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,18.529057770326194,21.35710639232366
0.0,0.0,0.0,0.0,2.0,5.0,5.0,5.0,0.0,0.0,1.0,18.9547659642832,24.90089843158226
1.0,1.0,1.0,0.0,2.0,3.0,1.0,4.0,0.0,1.0,1.0,14.307291468932693,19.289078885980143
0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,3.1731118098297735,58.748051992927046
1.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,1.0,1.0,19.583831343312365,21.60701121756759
0.0,1.0,0.0,0.0,3.0,5.0,1.0,1.0,1.0,0.0,1.0,2.7154106529646134,15.901926285830951
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2979391049535418,12.530910059761418
1.0,1.0,0.0,1.0,4.0,3.0,5.0,5.0,1.0,1.0,1.0,14.813198133153154,18.798333780219846
0.0,1.0,1.0,0.0,5.0,1.0,4.0,4.0,1.0,0.0,1.0,1.8337129715033509,14.751429506319207
1.0,1.0,1.0,1.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,0.6371002699791948,11.31043155635149
0.0,1.0,1.0,1.0,2.0,0.0,0.0,5.0,1.0,1.0,1.0,11.166862479325026,16.74940276097783
0.0,1.0,1.0,0.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,10.851644363701624,17.76887069303487
0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,18.648390670839674,23.05833952978218
1.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,18.298706092893276,20.307222409551244
1.0,0.0,1.0,1.0,0.0,3.0,5.0,5.0,1.0,0.0,1.0,18.577649703131094,20.091489957753684
1.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,4.478052688956691,17.568613317784475
0.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,6.948860921018614,12.519747487034852
